t,q1,q2,q3,q4,q5,q6,v1,v2,v3,v4,v5,v6,R,VB,p,qterminal,e4,e5,cost
0.37,0.014900257353660202,0.050754815852625874,0.01732528344229935,0.0053046244953133875,0.006559527941502316,0.004975052646356299,0.11587669057301032,0.18787308468318684,0.07439362958668819,0.04054374052044342,0.03599324058750801,0.030334340635985422,0.0005019587217587758,0.00014759492872365367,0.002458196282480866,0.006092115870313444,-0.06731274285190306,-0.03222486614280069,0.0036306798807666484
0.38,0.016087506199043238,0.05266009109507231,0.01807784451171596,0.005719923849890393,0.006923428017675892,0.0052833693601209725,0.12158996449428752,0.19321238456174272,0.07612686829232368,0.04252218800533812,0.03678504584255226,0.0313297115256332,0.0005390163546924271,0.00016122774039082716,0.002649997932866721,0.0065645062938934386,-0.06845676296009592,-0.03328030551547494,0.003780938889323342
0.39,0.017332390113589172,0.05461967307804937,0.01884798710561191,0.006155188439592373,0.007295194547632228,0.005601660874828057,0.12740327994861397,0.198734551241016,0.07790999243622758,0.04453669183083464,0.03756655508359839,0.032329282043200964,0.0005775791310286116,0.00017578853004660068,0.002852469696389054,0.007062844584811614,-0.06956665886397707,-0.03433778876244027,0.003931687506007885
0.4,0.018635896804426764,0.05663539434275506,0.019636211635744173,0.00661077601049847,0.007674725147332095,0.005929968635689812,0.13331409782348916,0.20444039095870095,0.07974329586681819,0.04658669396288684,0.038337870118871985,0.03333294321644405,0.0006176513229771194,0.00019131972688658008,0.00306599552003665,0.00758803597593057,-0.07064228202817865,-0.035397704736889114,0.004082801737604482
0.41000000000000003,0.019998988662246895,0.058709096423137756,0.020443020947463413,0.007087038892359421,0.008061918058294855,0.00626833303560068,0.1393198938287889,0.2103308943006801,0.08162697379026175,0.04867166927906631,0.039099015231357545,0.03434059357097314,0.000659235985891294,0.00020786485719122527,0.003290962470538903,0.0081409906940669,-0.07168345334847065,-0.03646046294931199,0.004234162164767366
0.42,0.021422602906071342,0.06084263163936519,0.02126891940066453,0.007584324331036058,0.00845667140132745,0.006616793490660198,0.1454181578053101,0.21640722637541907,0.08356113597872912,0.05079112623832439,0.039849942936111285,0.035352139242047935,0.000702335003001177,0.00022546859339204542,0.0035277610653775466,0.008722624713382586,-0.07268996197374732,-0.037526491236323435,0.004385653756963488
0.43,0.022907651721086702,0.06303786479816868,0.02211441207511395,0.008102974827826239,0.008858882486841984,0.006975388516875439,0.1516063930287682,0.2226707179956922,0.08554581846817828,0.052944607590733966,0.040590539546177286,0.03636749409738581,0.0007469491281978012,0.00024417680801881844,0.003776785698833362,0.009333860747101358,-0.07366156364677613,-0.03859623349372787,0.00453716563961454
0.44,0.024455022389481735,0.06529667480960683,0.02298000408596595,0.008643328486150764,0.009268447179547928,0.0073441558081010485,0.1578821155058626,0.2291228577651239,0.0875809939242982,0.05513169114239804,0.04132063047057923,0.03738657985995441,0.0007930780268970693,0.000264036632503086,0.004038435157224908,0.00997562946273259,-0.07459797981891803,-0.039670148174527936,0.00468859097157943
0.45,0.026065577414209142,0.06762095622878746,0.023866199996899616,0.009205719366084074,0.009685259314817535,0.007723132315288137,0.16424285326344354,0.23576528496574756,0.08966658082961455,0.05735199055521146,0.042039985245487986,0.03840932625031483,0.0008407203152337637,0.0002850965207752072,0.004313113219632262,0.01064887091129889,-0.07549889579963052,-0.040748706371643406,0.004839826711823253
0.46,0.02774015463558766,0.0700126207301063,0.02477350331988565,0.009790477847155964,0.010109210163793925,0.00811235432716307,0.17068614562658316,0.24259978316735456,0.09180245163154925,0.0596051562067111,0.04274832225214398,0.03943567112624169,0.0008898735975468374,0.00030740631779173453,0.004601229341356773,0.011354536163433376,-0.07636395952129445,-0.041832390869138016,0.004990773504435679
0.47000000000000003,0.029479567340634016,0.07247359852098903,0.025702416091493565,0.01039793099998856,0.010540187944250934,0.008511857552359125,0.1772095424870061,0.24962827449794345,0.09398843993480024,0.06189087609134397,0.04344531314726294,0.04046556063859603,0.0009405345024060204,0.00033101733303566086,0.0049031994187252485,0.01209358914857763,-0.07719278004542857,-0.04292169486311968,0.0051413355299812
0.48,0.03128460436502106,0.0750058397012035,0.02665343851703947,0.011028402967194761,0.010978077374277268,0.0089216772031431,0.18381060355922216,0.256852814486816,0.09622434687763452,0.06420887677671089,0.044130587000703346,0.04149894939022967,0.0009926987172137842,0.00035598241919761046,0.005219446635026465,0.012867008696434326,-0.07798492591802975,-0.04401712099813194,0.0052914203736132035
0.49,0.03315603018753362,0.07761131557331807,0.02762706867463164,0.011682215354117002,0.011422759265714576,0.009341848080756011,0.19048689762405888,0.2642755874313578,0.09850994676427982,0.06655892441290974,0.04480373410760963,0.04253580060212806,0.0010463610217145607,0.00038235605611573465,0.005550402384424705,0.013675790772444935,-0.07873992322689058,-0.0451191805859565,0.005440938891108969
0.5,0.03509458501689997,0.08029201990919205,0.028623802272196113,0.012359687629886162,0.011874110154469203,0.009772404662479108,0.19723600175999784,0.2718989022351225,0.10084499202918196,0.06894082578936828,0.04546430955316512,0.04357608629021467,0.0011015153204558786,0.00041019444028673503,0.005896507278336083,0.014520950918138584,-0.07945725438389104,-0.04622839275757115,0.005589805159428602
0.51,0.037100984870865765,0.0830499701769517,0.029644132451128027,0.013061137539346162,0.012332001964944092,0.010213381190474215,0.20405550056074548,0.2797251886563938,0.10322921761425162,0.07135442944764613,0.04611183647474309,0.04461978744670043,0.0011581546745536011,0.00043955558010243126,0.006258212231325699,0.01540352688860042,-0.08013635621696784,-0.047345284240569156,0.0057379364268101175
0.52,0.03917592164738952,0.08588720873236506,0.030688549631046454,0.013786881526283792,0.012796301705824954,0.010664811762538437,0.21094298534161915,0.2877569939304944,0.10566234482247641,0.07379962683221224,0.04674580907505612,0.045666894238761004,0.001216271333100428,0.00047049939702081036,0.0066359796286737304,0.01632458149200961,-0.08077661812613698,-0.048470388264366754,0.005885253032818284
0.53,0.04132006318782285,0.08880580397815424,0.03175754139055601,0.014537235168533422,0.013266871194822373,0.011126730424780958,0.21789605333029333,0.29599697972881905,0.10814408467719183,0.07627635351372669,0.0473656953951999,0.04671740619579031,0.0012758567641035718,0.0005030878332416791,0.0070302845809653725,0.017285205644179492,-0.08137738033308689,-0.0496042443415434,0.006031678427668993
0.54,0.04353405333195175,0.09180785149431357,0.03285159237960403,0.015312513625438777,0.01374356680993722,0.011599171266319758,0.2249123068482596,0.3044479194010968,0.11067414087539271,0.07878459043825695,0.047970939863144116,0.04777133242396653,0.0013369016858025677,0.0005373849658331995,0.007441616262784507,0.018286521630319925,-0.08193793192254886,-0.05074739792657622,0.006177139196238827
0.55,0.04581851196478425,0.09489547514223907,0.03397118425925883,0.01611303209812831,0.014226239265271647,0.012082168516080669,0.2319893524791073,0.31311269547841547,0.11325221234749443,0.08132436523732083,0.048560965640016655,0.048828691815547894,0.0013993960982634408,0.0005734571279687667,0.007870479342657333,0.019329686591372276,-0.08245750931585838,-0.051900399861759816,0.00632156514646357
