t,q1,q2,q3,q4,q5,q6,v1,v2,v3,v4,v5,v6,R,VB,p,qterminal,e4,e5,cost
0.35000000000000003,0.013730405253532547,0.2199311291530985,-0.0073454601123510085,0.004256834635693941,-0.009647011778493374,0.004314321142236537,0.10786712382945159,0.39086521148280606,0.0188640507525094,0.0380197646746117,-0.018700861974900264,0.028489875433387036,0.0011321122693005274,0.00012179946521802435,0.001602958011668748,0.003924005921144345,-0.061579351345986605,-0.07045755926885378,0.006188677749446475
0.36,0.014835959521647115,0.22389912073177623,-0.007137994984814923,0.004647587518919484,-0.00982803273201353,0.004604354808616836,0.11325986088842355,0.4027645339063344,0.02263745720586689,0.04013845019417155,-0.01750463577618507,0.029517854744476206,0.0011949358936771096,0.0001322975473913968,0.0017112914118088292,0.004189585806676414,-0.06251525702799264,-0.07150985399452413,0.00637618236488838
0.37,0.015995920406026747,0.2279870600074693,-0.006892545582938568,0.005059756224893885,-0.009997136025164463,0.004904698102849622,0.11874797806492148,0.41485590231196184,0.02646049055774922,0.04230291386423304,-0.01631785912965174,0.030551794368148737,0.0012596384541066355,0.00014373795736557336,0.0018329630310253931,0.004488249681242737,-0.06340276606856131,-0.07257826984888975,0.006564448257452565
0.38,0.017211227622462553,0.2321969016519242,-0.006608627543972897,0.0054937982000770645,-0.010154431556624977,0.005215410460224113,0.12432865679762986,0.42714612677046493,0.030330823055574246,0.044513101237063715,-0.015143566164315513,0.03159166384698745,0.0013262270638636007,0.00015617064100917187,0.0019685364706832948,0.004821370452532224,-0.0642407681908273,-0.07366343352131571,0.006753375715437869
0.39,0.01848279265665103,0.2365306675052703,-0.0062857782294413545,0.0059501707225570084,-0.010300058213300291,0.00553655110423584,0.1299990696323477,0.43964183451433936,0.03424643255018085,0.046769033021245354,-0.013984524526894889,0.032637451228751925,0.0013947078457022134,0.00016964746784470556,0.0021185710970259546,0.005190305944446174,-0.06502809772474558,-0.07476593740176389,0.006942866430149972
0.4,0.01981149867528299,0.24099044485246174,-0.005923553815355889,0.0064293316520526245,-0.010434181325809743,0.005868179230177434,0.13575638021798342,0.45234949051640266,0.03820557374213844,0.04907080480337183,-0.012843259080951455,0.03368916278389908,0.0014650859481124268,0.00018422249362827454,0.0022836272184447934,0.005596411712038011,-0.06576353079164911,-0.0758863426722879,0.007132823934385038
0.41000000000000003,0.02119820043689761,0.24557838489430348,-0.005521526655661999,0.0069317401780140215,-0.010556990350341624,0.006210354186259276,0.14159774326600827,0.46527541586059973,0.04220675224564789,0.051418586938808464,-0.01172207351932759,0.03474682279482759,0.0015373655667382496,0.00019995222114301908,0.0024642710730301107,0.006041053382210751,-0.06644578328399214,-0.07702518266814935,0.007323154218840897
0.42,0.02264372420219021,0.25029670139189436,-0.005079282892027924,0.007457857567447843,-0.010668696756938881,0.006563135652879788,0.14752030448334016,0.47842580408491653,0.04624870120167243,0.05381262460524805,-0.01062307004215697,0.03581047339297137,0.0016115499712631735,0.0002168958603519392,0.0026610796422025227,0.006525618558015414,-0.0670735085578901,-0.07818296464583338,0.007513766227232487
0.43,0.02414886764356427,0.2551476694649841,-0.004596420285790545,0.008008147914003476,-0.010769532105507136,0.006926583820482808,0.15352120049082812,0.49180673564514255,0.050330360199727094,0.056253237993312125,-0.009548167263288986,0.03688017444185119,0.0016876415384343877,0.00023511558905258903,0.0028746453084321274,0.007051528329992238,-0.06764529529236081,-0.07936017210726645,0.0077045725167210685
0.44,0.025714399753858957,0.260133624526275,-0.004072546250244148,0.008583078889467863,-0.010859746292313932,0.007300759566518711,0.15959755874143036,0.505424190664089,0.054450856249687915,0.05874082259858663,-0.008499116410512578,0.037956003469373605,0.0017656417915693343,0.00025467681510015286,0.003105580374588839,0.007620248436904905,-0.06815966573298429,-0.0805572664815278,0.007895489968963082
0.45,0.027341060754294818,0.26525696133513016,-0.0035072760636889405,0.009183122498711366,-0.010939605950804752,0.007685724631852638,0.16574649744809117,0.5192840600827514,0.05860948662685714,0.06127584961307901,-0.0074775160174051,0.03903805562704781,0.0018455514474680842,0.000275648441571945,0.0033545214690540127,0.008233300134746116,-0.06861507412551457,-0.08177468809549854,0.008086440527601216
0.46,0.02902956200180927,0.2705201331553218,-0.0029002312455648476,0.009808755838874703,-0.011009392991952584,0.008081541796947908,0.17196512553590768,0.53339215533632,0.06280570337687037,0.06385886637921384,-0.006484825146138815,0.04012644368403497,0.0019273704711898372,0.00029810313594910465,0.0036221338556682962,0.008892270820302306,-0.06900990497850445,-0.08301285731937608,0.008277352042888568
0.47000000000000003,0.03078058589608247,0.27592565100252736,-0.0022510380797712407,0.010460461863383152,-0.011069403270165623,0.00848827505808531,0.17825054263007764,0.5477542166437757,0.06703909934794502,0.06649049689953422,-0.00552237529766024,0.041221298038164565,0.0020110981396764837,0.0003221176046306077,0.003909115672229412,0.009598824467208895,-0.06934247199880042,-0.08427217518565203,0.008468159214716204
0.48,0.032594785786686245,0.28147608296824267,-0.001559326270866448,0.011138730151180545,-0.011119945361936539,0.008905989803818319,0.18459983909526195,0.5623759200111623,0.07130939556801476,0.06917144236352554,-0.004591381069083614,0.042322766754216645,0.0020967331150632366,0.00034777287379962856,0.00421620211636757,0.010354711920243969,-0.06961101667000769,-0.08555302356205258,0.008658804557382842
0.49,0.03447278588093663,0.28717405360754034,-0.000824727720123312,0.011844057681271166,-0.011161339445327182,0.009334752991882975,0.19101009613892808,0.5772628830163664,0.07561642985991406,0.07190248168324433,-0.0036929496708314555,0.043431015611897446,0.002184273528669323,0.00037515457785364405,0.004544169600441107,0.011161781100674444,-0.06981370784336222,-0.0868557654030191,0.008849239575808028
0.5,0.0364151811531572,0.29302224337891397,-4.687540989642828e-5,0.012576949612603984,-0.011193916269159748,0.009774633326591977,0.19747838599299888,0.5924206694460301,0.07996014655594344,0.07468447201867791,-0.002828089361489716,0.04454622815796232,0.0022737170765175863,0.0004043532564802466,0.004893839894614613,0.012021987169287327,-0.0699486409684864,-0.0881807443527053,0.009039425944564973
0.51,0.038422537256226165,0.2990233881249783,0.000774597614247535,0.013337920068963434,-0.011218016201555495,0.010225701436844568,0.20400177219110657,0.6078547928377752,0.08434058721695738,0.07751834925401016,-0.001997716911408285,0.04566860577211887,0.0023650611279033497,0.0004354646612422007,0.005266084274036489,0.012937402685642906,-0.0700138377074431,-0.08952828445717191,0.009229336855880912
0.52,0.04049539043642578,0.30518027858336677,0.0016400591731194792,0.014127492928404711,-0.01123398834833283,0.01068803005473654,0.21057730995488963,0.6235707189925489,0.0887578822232436,0.08040512842393835,-0.0012026640964034633,0.04679836772323397,0.0024583028475183887,0.00046859007276285174,0.005661827688217941,0.0139102278075554,-0.07000724617638127,-0.09089868912655208,0.00941895844626994
0.53,0.04263424745277452,0.311495759917622,0.002549878803629552,0.014946202616552258,-0.011242189732039859,0.0111616941947209,0.21720204670696044,0.6395738674588783,0.09321224321563044,0.08334590405626416,-0.000443683360429772,0.047935751222351934,0.002553439332959154,0.0005038366292891817,0.006082052966243575,0.014942800563639273,-0.06992674104533632,-0.09229224075162225,0.009608291428806068
0.54,0.04483958550219804,0.317972731258172,0.0035044285364964917,0.015794594902788422,-0.011242984523447472,0.011646771333276568,0.22387302272863382,0.6558696120722425,0.09770395623291574,0.08634185040355587,0.000278547355627046,0.04908101147035624,0.0026504677685480114,0.0005413176673468765,0.006527805069497983,0.016037607226891702,-0.06977012445670933,-0.09370919903561237,0.009797352750456607
0.55,0.04711185215206521,0.3246141452438393,0.004504083608792218,0.016673227698173823,-0.01123674331744944,0.012143341588952639,0.2305872719781575,0.6724632805315927,0.10223337552157442,0.08939422155522485,0.0009634205536564523,0.05023442168370468,0.0027493855966951946,0.0005811530753099304,0.007000195404688361,0.017197292820027854,-0.06953512673145688,-0.09514979951221103,0.009986177384600975
0.56,0.049451465281793276,0.33142300755457893,0.005549223117505452,0.01758267185375567,-0.011223842445943396,0.012651487902577642,0.23734182308932988,0.6893601530626132,0.10680091793443673,0.09250435139923424,0.0016103958310436412,0.05139627310079504,0.002850190708261426,0.0006234696604146422,0.007500406205172842,0.018424671771355944,-0.06921940828818833,-0.09661425213498136,0.010174820372047977
0.5700000000000001,0.05185881303542275,0.33840237642625115,0.006640230619811394,0.01852351195760548,-0.011204663320651407,0.01317129621744493,0.24413370057039036,0.7065654601732222,0.1114070578486349,0.09567365340094568,0.002218997240925865,0.052566874971032664,0.0029528816530734574,0.0006684015296112284,0.008029694986130674,0.019722738733797155,-0.06882056119880113,-0.098102739086001,0.010363358847459083
0.58,0.05433425378725374,0.34555536213840005,0.00777749468506462,0.019496347128735582,-0.011179591799186475,0.013702855659192211,0.25095992622051094,0.7240843794904661,0.11605232259782786,0.09890362019700293,0.0027888112687750235,0.05374655450337629,0.003057457872083967,0.000716090484859947,0.008589399081333571,0.021094679585213483,-0.06833611139474477,-0.09961541272506187,0.010551894269488713
0.59,0.05687811612283415,0.3528851264660216,0.008961409403101275,0.020501791805815354,-0.011149017568060563,0.014246258715050161,0.25781752078740067,0.7419220317289558,0.12073728828327847,0.10219582295574176,0.0033194854707401474,0.05493565679173274,0.0031639199521310717,0.0007666864328845106,0.009180940260686296,0.0225438826067293,-0.06776352171088437,-0.10115239298041585,0.01074055476255919
0.6,0.0594906988378063,0.3603948820864136,0.01019237485281147,0.021540476528301628,-0.011113333536421733,0.014801601412125363,0.26470350588463454,0.7600834757354956,0.12546257601605243,0.10555191049802203,0.003810727682057731,0.0561345446942892,0.003272269904809648,0.0008203478097067177,0.009805829431236507,0.024073949844572715,-0.06710019490562719,-0.10271376472437588,0.010929497569928948
